url	first_seen	ats	company	sector	title	location	unclear
https://job-boards.greenhouse.io/stockx/jobs/8420553002	2026-05-10	greenhouse	StockX	e-commerce	Director, Category Growth (General Manager)	Remote, USA	0
https://boards.greenhouse.io/faire/jobs/8502816002?gh_jid=8502816002	2026-05-10	greenhouse	Faire	e-commerce	GTM Strategy & Operations Lead	San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8530585002?gh_jid=8530585002	2026-05-10	greenhouse	Faire	e-commerce	GTM Strategy & Operations Senior Lead	San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8443090002?gh_jid=8443090002	2026-05-10	greenhouse	Faire	e-commerce	Product Leadership, Value Pillar	San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8520814002?gh_jid=8520814002	2026-05-10	greenhouse	Faire	e-commerce	Program Manager, Marketplace Operations	San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8437997002?gh_jid=8437997002	2026-05-10	greenhouse	Faire	e-commerce	Program Manager, Revenue Strategy and Operations	San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8541582002?gh_jid=8541582002	2026-05-10	greenhouse	Faire	e-commerce	Senior Growth Partnerships Manager	New York City, NY	0
https://boards.greenhouse.io/faire/jobs/8425967002?gh_jid=8425967002	2026-05-10	greenhouse	Faire	e-commerce	Staff Product Manager, Brand	New York City, NY; San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8284690002?gh_jid=8284690002	2026-05-10	greenhouse	Faire	e-commerce	Staff Product Manager, FinTech & Ops	New York City, NY; San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8462945002?gh_jid=8462945002	2026-05-10	greenhouse	Faire	e-commerce	Staff Product Manager, Pricing	New York City, NY; San Francisco, CA	0
https://boards.greenhouse.io/faire/jobs/8431976002?gh_jid=8431976002	2026-05-10	greenhouse	Faire	e-commerce	Staff Product Manager, Search Algorithms	New York City, NY; San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8535144002?gh_jid=8535144002	2026-05-10	greenhouse	Lyft	e-commerce	Business Operations Manager	Nashville, TN	1
https://app.careerpuck.com/job-board/lyft/job/8534527002?gh_jid=8534527002	2026-05-10	greenhouse	Lyft	e-commerce	Global Equity Program Manager	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8318645002?gh_jid=8318645002	2026-05-10	greenhouse	Lyft	e-commerce	Group Product Manager, Core Rider	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8490440002?gh_jid=8490440002	2026-05-10	greenhouse	Lyft	e-commerce	Group Product Manager II, Pricing	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8513755002?gh_jid=8513755002	2026-05-10	greenhouse	Lyft	e-commerce	Group Product Manager, Verticals	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8538810002?gh_jid=8538810002	2026-05-10	greenhouse	Lyft	e-commerce	Manager, AV Strategy & Business Operations	New York, NY	0
https://app.careerpuck.com/job-board/lyft/job/8525086002?gh_jid=8525086002	2026-05-10	greenhouse	Lyft	e-commerce	Product Manager, Driver Experience	New York, NY	0
https://app.careerpuck.com/job-board/lyft/job/8430532002?gh_jid=8430532002	2026-05-10	greenhouse	Lyft	e-commerce	Product Manager, Matching & Fulfillment	Seattle, WA	0
https://app.careerpuck.com/job-board/lyft/job/8514382002?gh_jid=8514382002	2026-05-10	greenhouse	Lyft	e-commerce	Product Manager, Premium Modes	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8509124002?gh_jid=8509124002	2026-05-10	greenhouse	Lyft	e-commerce	Program Manager, Process Excellence & Standards	Nashville, TN	1
https://app.careerpuck.com/job-board/lyft/job/8505117002?gh_jid=8505117002	2026-05-10	greenhouse	Lyft	e-commerce	Program Manager, Technology Ops	Toronto, Canada	1
https://app.careerpuck.com/job-board/lyft/job/8504066002?gh_jid=8504066002	2026-05-10	greenhouse	Lyft	e-commerce	Senior Design Program Manager, Design Foundations & AI Transformation	New York, NY	0
https://app.careerpuck.com/job-board/lyft/job/8514397002?gh_jid=8514397002	2026-05-10	greenhouse	Lyft	e-commerce	Senior Product Manager - Autonomous Vehicles (AV) 	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8515875002?gh_jid=8515875002	2026-05-10	greenhouse	Lyft	e-commerce	Senior Program Manager, Autonomous Vehicles	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8433701002?gh_jid=8433701002	2026-05-10	greenhouse	Lyft	e-commerce	Senior Technical Program Manager, Product & Rider Loyalty	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8508202002?gh_jid=8508202002	2026-05-10	greenhouse	Lyft	e-commerce	Senior Tech Ops Program Manager	Toronto, Canada	1
https://app.careerpuck.com/job-board/lyft/job/8461144002?gh_jid=8461144002	2026-05-10	greenhouse	Lyft	e-commerce	Staff Product Manager, Lyft AI Platform & Marketplace Applications	San Francisco, CA	0
https://app.careerpuck.com/job-board/lyft/job/8508873002?gh_jid=8508873002	2026-05-10	greenhouse	Lyft	e-commerce	Staff Technical Program Manager, Mergers & Acquisition	San Francisco, CA	0
https://instacart.careers/job/?gh_jid=7826880	2026-05-10	greenhouse	Instacart	e-commerce	Bilingual Staff Technical Program Manager, Global Enterprise Fulfillment Platform	United States - Remote	0
https://instacart.careers/job/?gh_jid=7707793	2026-05-10	greenhouse	Instacart	e-commerce	Director, Growth Creative	United States - Remote	0
https://instacart.careers/job/?gh_jid=7597064	2026-05-10	greenhouse	Instacart	e-commerce	Principal Product Manager, Agentic Commerce	United States - Remote	0
https://instacart.careers/job/?gh_jid=7813002	2026-05-10	greenhouse	Instacart	e-commerce	Senior Director, Enterprise Delivery and Growth	Canada - Remote (ON, AB, BC, or NS Only)	1
https://instacart.careers/job/?gh_jid=7744298	2026-05-10	greenhouse	Instacart	e-commerce	Senior Product Manager, Enterprise Picking & Tools	Canada - Remote (ON, AB, BC, or NS Only)	1
https://instacart.careers/job/?gh_jid=7769926	2026-05-10	greenhouse	Instacart	e-commerce	Senior Product Manager, Fraud & Trust	Canada - Remote (ON, AB, BC, or NS Only)	1
https://instacart.careers/job/?gh_jid=7838738	2026-05-10	greenhouse	Instacart	e-commerce	Senior Product Manager, In-Store Integrations	Canada - Remote (ON, AB, BC, or NS Only)	1
https://instacart.careers/job/?gh_jid=7904851	2026-05-10	greenhouse	Instacart	e-commerce	Senior Product Manager, Shopping Experience	United States - Remote	0
https://instacart.careers/job/?gh_jid=7896278	2026-05-10	greenhouse	Instacart	e-commerce	Senior Strategic Financial Analyst – Growth	Canada - Remote (ON, AB, BC, or NS Only)	1
https://instacart.careers/job/?gh_jid=7899355	2026-05-10	greenhouse	Instacart	e-commerce	Senior Technical Program Manager, Ads	United States - Remote	0
https://instacart.careers/job/?gh_jid=6932499	2026-05-10	greenhouse	Instacart	e-commerce	Senior Technical Program Manager, Enterprise	United States - Remote	0
https://instacart.careers/job/?gh_jid=7909652	2026-05-10	greenhouse	Instacart	e-commerce	Sr. Associate, Retail Go-To-Market Operations - Growth & Innovation	United States - Remote	0
https://careers.airbnb.com/positions/7724793?gh_jid=7724793	2026-05-10	greenhouse	Airbnb	e-commerce	Product Manager	San Francisco, CA	0
https://careers.airbnb.com/positions/7827238?gh_jid=7827238	2026-05-10	greenhouse	Airbnb	e-commerce	Product Manager, Guest Discovery and Homepage	San Francisco CA, Los Angeles CA, New York NY	0
https://careers.airbnb.com/positions/7144534?gh_jid=7144534	2026-05-10	greenhouse	Airbnb	e-commerce	Product Manager, LATAM (Miami or San Francisco)	Miami, United States, San Francisco, United States	0
https://careers.airbnb.com/positions/7905365?gh_jid=7905365	2026-05-10	greenhouse	Airbnb	e-commerce	Product Manager, Relevance and Personalization	San Francisco, United States	0
https://careers.airbnb.com/positions/7651661?gh_jid=7651661	2026-05-10	greenhouse	Airbnb	e-commerce	Product Manager, Trip Quality Merchandising and AI	San Francisco, CA	0
https://careers.airbnb.com/positions/6557174?gh_jid=6557174	2026-05-10	greenhouse	Airbnb	e-commerce	Product Program Manager, Roadmap Planning & Program Management	San Francisco, United States 	0
https://careers.airbnb.com/positions/7834481?gh_jid=7834481	2026-05-10	greenhouse	Airbnb	e-commerce	Programs and Business Operations Lead	United States 	0
https://careers.airbnb.com/positions/7812160?gh_jid=7812160	2026-05-10	greenhouse	Airbnb	e-commerce	Programs & Business Operations Lead, Airbnb Services	United States	0
https://careers.airbnb.com/positions/6153760?gh_jid=6153760	2026-05-10	greenhouse	Airbnb	e-commerce	Senior Product Program Manager, Roadmap Planning & Program Management 	San Francisco, United States 	0
https://careers.airbnb.com/positions/7744089?gh_jid=7744089	2026-05-10	greenhouse	Airbnb	e-commerce	Senior Program Manager, Information Security	United States	0
https://careers.airbnb.com/positions/7822781?gh_jid=7822781	2026-05-10	greenhouse	Airbnb	e-commerce	Senior Programs & Business Operations Lead, Airbnb Services 	United States 	0
https://careers.airbnb.com/positions/7773376?gh_jid=7773376	2026-05-10	greenhouse	Airbnb	e-commerce	Senior Technical Program Manager, Hosting Services	United States	0
https://careers.airbnb.com/positions/7834495?gh_jid=7834495	2026-05-10	greenhouse	Airbnb	e-commerce	 Staff Product Manager, AI Personalization	United States	0
https://careers.airbnb.com/positions/7558202?gh_jid=7558202	2026-05-10	greenhouse	Airbnb	e-commerce	Staff Technical Program Manager, Reliability & Observability	United States	0
https://job-boards.greenhouse.io/doordashusa/jobs/7776087	2026-05-10	greenhouse	DoorDash	e-commerce	Associate, Dasher & Logistics - Product Operations Strategy & Operations	New York, NY; Chicago, IL; Atlanta, GA; Los Angeles, CA; Dallas, TX	0
https://job-boards.greenhouse.io/doordashusa/jobs/7793938	2026-05-10	greenhouse	DoorDash	e-commerce	Associate, DashMart - Regulatory Strategy & Operations	San Francisco, CA; Los Angeles, CA; Seattle, WA; Denver, CO; Chicago, IL; Phoenix, AZ; Washington D.C.; New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7794002	2026-05-10	greenhouse	DoorDash	e-commerce	Associate, Go-To-Market Implementation - Strategy & Operations	Phoenix, AZ; Chicago, IL	0
https://job-boards.greenhouse.io/doordashusa/jobs/7727684	2026-05-10	greenhouse	DoorDash	e-commerce	Associate, In-Store Strategy & Operations	New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7887113	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Commerce Platform Logistics - Strategy and Operations	San Francisco, CA; New York, NY; Seattle, WA; Chicago, IL;  Los Angeles, CA; Tempe, AZ; Denver, CO; Boston, MA; Austin, TX; Atlanta, GA; Phoenix, AZ; Washington D.C.	0
https://job-boards.greenhouse.io/doordashusa/jobs/7813015	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Dasher & Logistics Strategy & Operations, Logistics Operations	New York, NY; San Francisco, CA; Chicago, IL; Seattle, WA; Los Angeles, CA; Austin, TX; Washington D.C.; United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7822088	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Demand Forecasting and Tracking - Strategy & Operations	San Francisco, CA; New York, NY; Chicago, IL; Seattle, WA; Los Angeles, CA; Washington D.C.	0
https://job-boards.greenhouse.io/doordashusa/jobs/7811785	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Enterprise Restaurant Strategy & Operations	San Francisco, CA; Los Angeles, CA; Seattle, WA; Chicago, IL; New York, NY; Washington, DC; Tempe, AZ	0
https://job-boards.greenhouse.io/doordashusa/jobs/7644867	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Financial Products - Strategy & Operations	San Francisco, CA; Los Angeles, CA; Seattle, WA; Chicago, IL; Washington DC; New York, NY; Tempe, AZ 	0
https://job-boards.greenhouse.io/doordashusa/jobs/7661657	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Marketplace - Restaurant Growth Strategy & Operations	New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7700953	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Merchant Strategy & Operations	United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7793527	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, New Verticals - Logistics Strategy & Operations	San Francisco, CA; Los Angeles, CA; Seattle, WA; Denver, CO; Chicago, IL; Phoenix, AZ; Washington, DC; New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7259723	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, New Verticals - Selection Strategy & Operations 	New York, NY; San Francisco, CA; Los Angeles, CA; Chicago, IL; Seattle, WA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7809178	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Product Operations GTM - Strategy & Operations	San Francisco, CA; New York, NY; Seattle, WA; Chicago, IL;  Los Angeles, CA; Tempe, AZ; Denver, CO; Boston, MA, Austin, TX, Portland,OR; Washington D.C.	0
https://job-boards.greenhouse.io/doordashusa/jobs/7752932	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, QA Strategy & Operations	United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7791663	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Sales Strategy & Operations, Commerce Platform	San Francisco, CA; New York, NY; Atlanta, GA; Chicago, IL; Denver, CO; Washington, DC; Austin, TX; Phoenix, AZ; Los Angeles, CA; Seattle, WA; Boston, MA; United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7819504	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Strategy & Operations - CPG	Seattle, WA; New York, NY; San Francisco, CA; Austin, TX; Los Angeles, CA; Chicago, IL; Miami, FL	0
https://job-boards.greenhouse.io/doordashusa/jobs/7819552	2026-05-10	greenhouse	DoorDash	e-commerce	Associate Manager, Strategy & Operations (In-Store)	New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7525219	2026-05-10	greenhouse	DoorDash	e-commerce	Associate, New Verticals - Alcohol Strategy & Operations 	San Francisco, CA; Los Angeles, CA; New York, NY; Chicago, IL; Seattle, WA; Washington D.C.	0
https://job-boards.greenhouse.io/doordashusa/jobs/7844173	2026-05-10	greenhouse	DoorDash	e-commerce	Director, Ads Platform Strategy & Operations, Ads & Promotions	New York, NY; Atlanta, GA; Chicago, IL; San Francisco, CA; Los Angeles, CA; Seattle, WA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7868866	2026-05-10	greenhouse	DoorDash	e-commerce	Director, New Verticals Strategy & Operations	New York, NY; San Francisco, CA; Seattle, WA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7844261	2026-05-10	greenhouse	DoorDash	e-commerce	Director, Restaurant Ads & Promotions - Strategy & Operations - SMB Growth	New York, NY; San Francisco, CA; Los Angeles, CA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7816268	2026-05-10	greenhouse	DoorDash	e-commerce	Director, Strategy & Operations - Dasher and Logistics	New York, NY; San Francisco, CA; Chicago, IL; Los Angeles, CA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7818935	2026-05-10	greenhouse	DoorDash	e-commerce	Director Strategy & Operations, Local Markets 	San Francisco, CA; New York, NY; Seattle, WA; Chicago, IL; Atlanta, GA; Denver, CO; Boston, MA; Austin, TX; Dallas, TX; Houston, TX; Miami, FL	0
https://job-boards.greenhouse.io/doordashusa/jobs/7888877	2026-05-10	greenhouse	DoorDash	e-commerce	Enterprise Business Operations Lead	New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7851702	2026-05-10	greenhouse	DoorDash	e-commerce	Growth Executive (Bilingual Spanish Required)	Tempe, AZ	1
https://job-boards.greenhouse.io/doordashusa/jobs/7874416	2026-05-10	greenhouse	DoorDash	e-commerce	Growth Merchant Lead - Emerging Markets	Amarillo, TX; Oklahoma City, OK	1
https://job-boards.greenhouse.io/doordashusa/jobs/7875352	2026-05-10	greenhouse	DoorDash	e-commerce	Growth Merchant Lead - Emerging Markets (Wisconsin)	Madison, WI; Milwaukee, WI; Green Bay, WI	1
https://job-boards.greenhouse.io/doordashusa/jobs/7449543	2026-05-10	greenhouse	DoorDash	e-commerce	Head of Global Revenue Operations, In-Store	New York, NY; Chicago, IL; San Francisco, CA; Washington D.C.; Tempe, AZ; Los Angeles, CA; Seattle, WA; Sunnyvale, CA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7624611	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, DashMart - Growth Strategy& Operations	New York, NY; San Francisco, CA; Seattle, WA; Los Angeles, CA; Chicago, IL	0
https://job-boards.greenhouse.io/doordashusa/jobs/7798110	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, DashMart - Regulatory Strategy & Operations	San Francisco, CA; Los Angeles, CA; Seattle, WA; Denver, CO; Chicago, IL; Phoenix, AZ; Washington, DC; New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7719567	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, Executive Social Strategy & Operations Lead	San Francisco, CA; New York, NY; Los Angeles, CA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7762905	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, Local Markets Growth 	Austin, TX; Houston, TX; Atlanta, GA; Charlotte, NC; Nashville, TN	0
https://job-boards.greenhouse.io/doordashusa/jobs/7374400	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, Merchant Strategy & Operations	New York, NY; San Francisco, CA; Chicago, IL; Austin, TX; Denver, CO; Los Angeles, CA; Miami, FL; Seattle, WA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7661816	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, New Verticals - Gift Card Strategy & Operations	New York, NY; San Francisco, CA; Los Angeles, CA; Seattle, WA; Washington, DC	0
https://job-boards.greenhouse.io/doordashusa/jobs/7767432	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, Parcel - Strategy & Operations	Seattle, WA; Chicago, IL; Los Angeles, CA; United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7875471	2026-05-10	greenhouse	DoorDash	e-commerce	Manager, Sales Strategy & Operations	San Francisco, CA; New York, NY; Atlanta, GA; Chicago, IL; Denver, CO; Washington, DC; Austin, TX; Phoenix, AZ; Los Angeles, CA; Seattle, WA; Boston, MA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7518024	2026-05-10	greenhouse	DoorDash	e-commerce	Merchant Growth Executive	Tempe, AZ	1
https://job-boards.greenhouse.io/doordashusa/jobs/5523275	2026-05-10	greenhouse	DoorDash	e-commerce	Product Manager (Multiple Levels)	San Francisco, CA; Seattle, WA; New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7747379	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, Dasher Fleet Growth Strategy	New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7789460	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, DoubleDash Strategy & Operations	New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7654723	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, Innovation & New Bets - Strategy & Operations	New York, NY; Denver, CO; Los Angeles, CA; Chicago, IL; United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7804393	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, Insights - Strategy & Operations	San Francisco, CA; New York, NY; Seattle, WA; Chicago, IL; Los Angeles, CA; Tempe, AZ; Washington D.C.	0
https://job-boards.greenhouse.io/doordashusa/jobs/7819679	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, In-Store - Strategy & Operations	New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7868902	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, Insurance Strategy & Operations	San Francisco, CA; United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7863172	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, Marketplace Audience Strategy & Operations	San Francisco, CA; New York, NY; Seattle, WA; Miami, FL; Los Angeles, CA; Denver, CO; Washington D.C.; Tempe, AZ; Chicago, IL; Austin, TX	0
https://job-boards.greenhouse.io/doordashusa/jobs/7859504	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, New Verticals - Grocery Strategy & Operations	New York, NY; San Francisco, CA; Washington D.C.	0
https://job-boards.greenhouse.io/doordashusa/jobs/7612061	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, Strategy & Operations - Commerce Platform	Seattle, WA; New York, NY; San Francisco, CA; Los Angeles, CA; Chicago, IL; Denver, CO	0
https://job-boards.greenhouse.io/doordashusa/jobs/7762917	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Associate, Strategy & Operations, DoorDash for Business	San Francisco, CA; New York, NY; Seattle, WA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7819639	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Immigration Program Manager	United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7590188	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Manager, DashPass Strategy & Operations	Los Angeles, CA; San Francisco, CA; Seattle, WA; New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7071290	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Product Manager, Trust & Safety, Integrity and Fraud	San Francisco, CA; Seattle, WA; New York, NY; Chicago, IL	0
https://job-boards.greenhouse.io/doordashusa/jobs/7550352	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Technical Program Manager, Launchpad	San Francisco, CA; Seattle, WA; New York, NY; Sunnyvale, CA	0
https://job-boards.greenhouse.io/doordashusa/jobs/5694116	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Technical Program Manager, Product	San Francisco, CA; Sunnyvale, CA; Seattle, WA; New York, NY	0
https://job-boards.greenhouse.io/doordashusa/jobs/7783183	2026-05-10	greenhouse	DoorDash	e-commerce	Senior Technical Program Manager - Tech & Insights	Minneapolis, MN; Washington D.C.; Atlanta, GA; Nashville, TN; United States - Remote	0
https://job-boards.greenhouse.io/doordashusa/jobs/7670884	2026-05-10	greenhouse	DoorDash	e-commerce	Sr. Manager, Digital Ordering - Strategy & Operations	San Francisco, CA; New York, NY; Seattle, WA; Chicago, IL; Los Angeles, CA; Tempe, AZ; Denver, CO; Boston, MA; Austin, TX; Portland, OR; Washington D.C.	0
https://job-boards.greenhouse.io/doordashusa/jobs/7611520	2026-05-10	greenhouse	DoorDash	e-commerce	Sr. Staff Technical Program Manager (Hardware) - Dot	San Francisco, CA; Oakland, CA	0
https://job-boards.greenhouse.io/doordashusa/jobs/7713512	2026-05-10	greenhouse	DoorDash	e-commerce	Strategy & Operations Associate Manager - Ads & Promotions Supply	San Francisco, CA; New York, NY; Los Angeles, CA; Chicago, IL	0
https://job-boards.greenhouse.io/doordashusa/jobs/7819302	2026-05-10	greenhouse	DoorDash	e-commerce	Strategy & Operations Manager-Ads & Promotions Monetization	San Francisco, CA; New York, NY; Seattle, WA; Chicago, IL; Los Angeles, CA	0
https://job-boards.greenhouse.io/doordashusa/jobs/6972095	2026-05-10	greenhouse	DoorDash	e-commerce	Technical Program Manager - Labs	San Francisco, CA	0
https://jobs.ashbyhq.com/whatnot/d2967788-d773-467f-b442-9a4a957dd5a4	2026-05-10	ashby	Whatnot	e-commerce	Strategy & Operations Associate, Commerce	San Francisco, CA	0
https://jobs.ashbyhq.com/whatnot/1aca28c6-c235-4e0f-ab22-935fbeaa7d30	2026-05-10	ashby	Whatnot	e-commerce	Strategy & Operations Senior Manager, Logistics	Los Angeles, CA	0
https://jobs.ashbyhq.com/whatnot/1020c8a1-c35e-43b7-965d-70af55ff2657	2026-05-10	ashby	Whatnot	e-commerce	Program Manager, Revenue Enablement	New York, NY	0
https://jobs.ashbyhq.com/whatnot/785be295-393c-4157-b8d2-cc45100ae566	2026-05-10	ashby	Whatnot	e-commerce	Product Manager, International Growth	New York, NY	0
https://jobs.ashbyhq.com/whatnot/f4f8f0a7-0a0e-45a4-93aa-33e957c97be9	2026-05-10	ashby	Whatnot	e-commerce	Strategy & Operations Senior Manager, Commerce	Los Angeles, CA	0
https://jobs.ashbyhq.com/whatnot/ba354a49-a93b-4688-a106-4140b966421c	2026-05-10	ashby	Whatnot	e-commerce	Strategy & Operations Manager/Senior Manager, Commerce	Los Angeles, CA	0
https://jobs.ashbyhq.com/whatnot/2e1f9b0b-0ae0-4281-9a83-3a5703e2163a	2026-05-10	ashby	Whatnot	e-commerce	Business Operations Manager/Sr Manager - German or French Speaking	New York, NY	0
https://jobs.ashbyhq.com/whatnot/3c505635-0d3c-4ab5-a2c7-3728f50d96c9	2026-05-10	ashby	Whatnot	e-commerce	Business Operations Manager/Sr Manager	Los Angeles, CA	0
https://jobs.ashbyhq.com/whatnot/bef7a5f0-7f7c-4b91-8133-5190b21def01	2026-05-10	ashby	Whatnot	e-commerce	Director, Strategy & Operations - Service Delivery	Los Angeles, CA	0
https://jobs.ashbyhq.com/whatnot/c8736c5e-a60e-43d5-b2c0-face8aa35458	2026-05-10	ashby	Whatnot	e-commerce	Product Manager, Logistics	San Francisco, CA	0
https://jobs.ashbyhq.com/whatnot/56db3469-e6ec-495c-a2bf-e14eedd366af	2026-05-10	ashby	Whatnot	e-commerce	Product Manager, Payments	San Francisco, CA	0
https://jobs.ashbyhq.com/whatnot/a7b700fd-219e-47d7-b7fe-31cf9bc04f08	2026-05-10	ashby	Whatnot	e-commerce	 Product Manager, Logistics	San Francisco, CA	0
https://jobs.ashbyhq.com/whatnot/cf5ce9e0-d595-46f8-981e-c7f95778e6fa	2026-05-10	ashby	Whatnot	e-commerce	Revenue Operations Manager, Compensation 	New York, NY	0
https://www.betterment.com/careers/current-openings/job?gh_jid=7746133&gh_jid=7746133	2026-05-10	greenhouse	Betterment	asset-mgmt	Group Product Manager, Broker Dealer	Betterment HQ - New York City	0
https://www.klaviyo.com/careers/jobs?gh_jid=7697003003	2026-05-10	greenhouse	Klaviyo	e-commerce	Head of Business Operations	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7685123003	2026-05-10	greenhouse	Klaviyo	e-commerce	Inbound Growth Specialist	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7532498003	2026-05-10	greenhouse	Klaviyo	e-commerce	Lead Product Manager	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7680736003	2026-05-10	greenhouse	Klaviyo	e-commerce	Lead Product Manager, Data Management	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7682351003	2026-05-10	greenhouse	Klaviyo	e-commerce	Lead Product Manager, Groups Platform 	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7689425003	2026-05-10	greenhouse	Klaviyo	e-commerce	Product Manager, Customer Hub	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7702118003	2026-05-10	greenhouse	Klaviyo	e-commerce	Senior Lead Product Manager, Enterprise	San Francisco, CA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7453469003	2026-05-10	greenhouse	Klaviyo	e-commerce	Senior Lead Program Manager, Technical Programs	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7709683003	2026-05-10	greenhouse	Klaviyo	e-commerce	Senior Product Manager, Core Data	Boston, MA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7709709003	2026-05-10	greenhouse	Klaviyo	e-commerce	Senior Product Manager, Platform Integrity	San Francisco, CA	0
https://www.klaviyo.com/careers/jobs?gh_jid=7709909003	2026-05-10	greenhouse	Klaviyo	e-commerce	Senior Product Manager, Profiles Platform	San Francisco, CA	0
